iter	Passed	Remaining
1740	2218	23271
1741	2220	23268
1742	2221	23265
1743	2222	23263
1744	2223	23262
1745	2224	23259
1746	2225	23256
1747	2227	23254
1748	2228	23251
1749	2229	23249
1750	2230	23246
1751	2231	23243
1752	2232	23241
1753	2234	23239
1754	2235	23236
1755	2236	23233
1756	2237	23231
1757	2238	23229
1758	2239	23226
1759	2241	23225
1760	2242	23223
1761	2243	23220
1762	2244	23218
1763	2245	23216
1764	2246	23214
1765	2248	23212
1766	2249	23210
1767	2250	23208
1768	2251	23205
1769	2252	23202
1770	2253	23200
1771	2255	23199
1772	2256	23197
1773	2257	23194
1774	2258	23192
1775	2259	23190
1776	2261	23187
1777	2262	23185
1778	2263	23182
1779	2264	23180
1780	2265	23178
1781	2266	23176
1782	2268	23173
1783	2269	23171
1784	2270	23169
1785	2271	23166
1786	2272	23164
1787	2274	23162
1788	2275	23159
1789	2276	23157
1790	2277	23154
1791	2278	23152
1792	2279	23150
1793	2280	23148
1794	2282	23145
1795	2283	23143
1796	2284	23140
1797	2285	23138
1798	2286	23135
1799	2287	23133
1800	2289	23131
1801	2290	23132
1802	2291	23129
1803	2293	23129
1804	2294	23127
1805	2295	23125
1806	2296	23122
1807	2297	23121
1808	2299	23118
1809	2300	23116
1810	2301	23116
1811	2303	23117
1812	2304	23116
1813	2305	23114
1814	2306	23111
1815	2307	23109
1816	2309	23106
1817	2310	23104
1818	2311	23101
1819	2312	23098
1820	2313	23096
1821	2314	23093
1822	2315	23091
1823	2317	23090
1824	2318	23092
1825	2319	23090
1826	2321	23087
1827	2322	23085
1828	2323	23083
1829	2324	23082
1830	2326	23083
1831	2327	23081
1832	2328	23080
1833	2330	23080
1834	2331	23079
1835	2332	23079
1836	2334	23077
1837	2335	23075
1838	2336	23073
1839	2337	23071
1840	2338	23069
1841	2339	23067
1842	2341	23064
1843	2342	23062
1844	2343	23061
1845	2344	23058
1846	2345	23056
1847	2347	23054
1848	2348	23053
1849	2349	23052
1850	2350	23049
1851	2351	23047
1852	2353	23045
1853	2354	23043
1854	2355	23040
1855	2356	23038
1856	2357	23035
1857	2358	23033
1858	2360	23030
1859	2361	23028
1860	2362	23026
1861	2363	23023
1862	2364	23021
1863	2365	23019
1864	2367	23016
1865	2368	23014
1866	2369	23012
1867	2370	23010
1868	2371	23007
1869	2372	23005
1870	2374	23003
1871	2375	23000
1872	2376	22997
1873	2377	22995
1874	2378	22993
1875	2379	22991
1876	2380	22988
1877	2382	22986
1878	2383	22984
1879	2384	22981
1880	2385	22979
1881	2386	22976
1882	2387	22974
1883	2389	22972
1884	2390	22969
1885	2391	22967
1886	2392	22965
1887	2393	22962
1888	2394	22960
1889	2395	22958
1890	2397	22956
1891	2398	22954
1892	2399	22951
1893	2400	22949
1894	2401	22946
1895	2402	22944
1896	2404	22942
1897	2405	22940
1898	2406	22937
1899	2407	22935
1900	2408	22932
1901	2410	22933
1902	2411	22930
1903	2412	22928
1904	2413	22926
1905	2414	22923
1906	2415	22921
1907	2417	22919
1908	2418	22917
1909	2419	22917
1910	2420	22916
1911	2422	22914
1912	2423	22912
1913	2424	22909
1914	2425	22907
1915	2427	22907
1916	2428	22905
1917	2429	22904
1918	2430	22902
1919	2431	22900
1920	2433	22898
1921	2434	22895
1922	2435	22893
1923	2436	22891
1924	2437	22888
1925	2438	22886
1926	2439	22884
1927	2441	22881
1928	2442	22880
1929	2443	22878
1930	2444	22876
1931	2445	22874
1932	2447	22872
1933	2448	22869
1934	2449	22866
1935	2450	22864
1936	2451	22862
1937	2452	22859
1938	2453	22857
1939	2455	22855
1940	2456	22853
1941	2457	22850
1942	2458	22850
1943	2460	22848
1944	2461	22846
1945	2462	22844
1946	2463	22842
1947	2464	22840
1948	2465	22838
1949	2467	22836
1950	2468	22833
1951	2469	22831
1952	2470	22828
1953	2471	22826
1954	2472	22824
1955	2474	22822
1956	2475	22820
1957	2476	22818
1958	2477	22816
1959	2478	22814
1960	2479	22811
1961	2480	22809
1962	2482	22806
1963	2483	22804
1964	2484	22802
1965	2485	22800
1966	2486	22798
1967	2487	22796
1968	2489	22793
1969	2490	22791
1970	2491	22789
1971	2492	22786
1972	2493	22784
1973	2494	22781
1974	2495	22779
1975	2497	22776
1976	2498	22775
1977	2499	22772
1978	2500	22770
1979	2501	22768
1980	2502	22766
1981	2504	22764
1982	2505	22761
1983	2506	22759
1984	2507	22757
1985	2508	22755
1986	2509	22752
1987	2511	22751
1988	2512	22749
1989	2513	22747
1990	2514	22745
1991	2515	22743
1992	2516	22741
1993	2518	22739
1994	2519	22736
1995	2520	22734
1996	2521	22731
1997	2522	22729
1998	2523	22727
1999	2524	22724
2000	2526	22722
2001	2527	22723
2002	2528	22721
2003	2530	22720
2004	2531	22717
2005	2532	22715
2006	2533	22713
2007	2534	22711
2008	2536	22710
2009	2537	22709
2010	2538	22708
2011	2539	22707
2012	2541	22704
2013	2542	22703
2014	2543	22701
2015	2544	22699
2016	2545	22697
2017	2546	22695
2018	2548	22693
2019	2549	22691
2020	2550	22688
2021	2551	22686
2022	2552	22686
2023	2554	22684
2024	2555	22682
2025	2556	22680
2026	2557	22678
2027	2558	22676
2028	2559	22673
2029	2561	22672
2030	2562	22670
2031	2563	22668
2032	2564	22665
2033	2565	22663
2034	2567	22661
2035	2568	22664
2036	2569	22661
2037	2571	22659
2038	2572	22657
2039	2573	22655
2040	2574	22653
2041	2575	22652
2042	2577	22651
2043	2578	22649
2044	2579	22648
2045	2580	22646
2046	2581	22644
2047	2583	22642
2048	2584	22643
2049	2585	22641
2050	2586	22639
2051	2588	22637
2052	2589	22634
2053	2590	22632
2054	2591	22630
2055	2592	22628
2056	2594	22627
2057	2595	22625
2058	2596	22623
2059	2597	22621
2060	2598	22619
2061	2599	22617
2062	2601	22615
2063	2602	22613
2064	2603	22610
2065	2604	22608
2066	2605	22606
2067	2606	22604
2068	2608	22602
2069	2609	22603
2070	2610	22601
2071	2611	22599
2072	2613	22598
2073	2614	22595
2074	2615	22595
2075	2616	22593
2076	2617	22591
2077	2619	22589
2078	2620	22586
2079	2621	22584
2080	2622	22582
2081	2623	22580
2082	2624	22577
2083	2625	22575
2084	2627	22573
2085	2628	22571
2086	2629	22569
2087	2630	22567
2088	2631	22565
2089	2632	22562
2090	2634	22561
2091	2635	22558
2092	2636	22556
2093	2637	22554
2094	2638	22553
2095	2640	22550
2096	2641	22548
2097	2642	22546
2098	2643	22545
2099	2644	22543
2100	2645	22541
2101	2647	22543
2102	2648	22541
2103	2650	22541
2104	2651	22539
2105	2652	22537
2106	2653	22536
2107	2654	22534
2108	2656	22532
2109	2657	22532
2110	2658	22530
2111	2659	22528
2112	2661	22526
2113	2662	22530
2114	2664	22529
2115	2665	22527
2116	2666	22524
2117	2667	22522
2118	2668	22520
2119	2670	22518
2120	2671	22517
2121	2672	22514
2122	2673	22512
2123	2674	22510
2124	2675	22507
2125	2676	22506
2126	2678	22508
2127	2679	22506
2128	2681	22505
2129	2682	22503
2130	2683	22502
2131	2684	22500
2132	2685	22498
2133	2687	22496
2134	2688	22494
2135	2689	22492
2136	2690	22490
2137	2691	22488
2138	2693	22487
2139	2694	22485
2140	2695	22485
2141	2696	22483
2142	2697	22481
2143	2699	22479
2144	2700	22477
2145	2701	22474
2146	2702	22472
2147	2703	22470
2148	2704	22468
2149	2706	22467
2150	2707	22465
2151	2708	22464
2152	2709	22462
2153	2711	22460
2154	2712	22459
2155	2713	22457
2156	2714	22455
2157	2715	22453
2158	2716	22451
2159	2718	22449
2160	2719	22447
2161	2720	22446
2162	2721	22444
2163	2722	22442
2164	2724	22441
2165	2725	22439
2166	2726	22437
2167	2727	22436
2168	2728	22434
2169	2730	22431
2170	2731	22429
2171	2732	22427
2172	2733	22425
2173	2734	22424
2174	2735	22422
2175	2737	22420
2176	2738	22417
2177	2739	22415
2178	2740	22414
2179	2741	22412
2180	2742	22409
2181	2744	22408
2182	2745	22406
2183	2746	22404
2184	2747	22402
2185	2748	22400
2186	2749	22397
2187	2751	22395
2188	2752	22393
2189	2753	22390
2190	2754	22388
2191	2755	22386
2192	2756	22384
2193	2757	22382
2194	2759	22380
2195	2760	22378
2196	2761	22376
2197	2762	22374
2198	2763	22372
2199	2764	22370
2200	2765	22367
2201	2767	22368
2202	2768	22367
2203	2769	22366
2204	2771	22364
2205	2772	22362
2206	2773	22361
2207	2774	22360
2208	2776	22360
2209	2777	22360
2210	2779	22359
2211	2780	22357
2212	2781	22355
2213	2782	22353
2214	2783	22351
2215	2784	22349
2216	2786	22348
2217	2787	22350
2218	2789	22348
2219	2790	22346
2220	2791	22344
2221	2792	22343
2222	2793	22341
2223	2794	22339
2224	2796	22337
2225	2797	22335
2226	2798	22333
2227	2799	22331
2228	2800	22329
2229	2801	22327
2230	2803	22328
2231	2804	22326
2232	2805	22324
2233	2806	22322
2234	2808	22319
2235	2809	22318
2236	2810	22315
2237	2811	22314
2238	2812	22311
2239	2813	22309
2240	2814	22307
2241	2816	22305
2242	2817	22303
2243	2818	22302
2244	2819	22300
2245	2820	22298
2246	2822	22296
2247	2823	22294
2248	2824	22292
2249	2825	22289
2250	2826	22287
2251	2827	22285
2252	2828	22283
2253	2830	22281
2254	2831	22279
2255	2832	22277
2256	2833	22276
2257	2834	22274
2258	2836	22273
2259	2837	22271
2260	2838	22268
2261	2839	22266
2262	2840	22264
2263	2841	22262
2264	2843	22260
2265	2844	22259
2266	2845	22257
2267	2846	22255
2268	2847	22253
2269	2848	22250
2270	2849	22248
2271	2851	22246
2272	2852	22244
2273	2853	22242
2274	2854	22240
2275	2855	22238
2276	2856	22236
2277	2858	22234
2278	2859	22232
2279	2860	22230
2280	2861	22228
2281	2862	22226
2282	2863	22224
2283	2865	22223
2284	2866	22221
2285	2867	22219
2286	2868	22217
2287	2869	22215
2288	2870	22213
2289	2872	22211
2290	2873	22210
2291	2874	22208
2292	2875	22206
2293	2876	22204
2294	2877	22202
2295	2879	22200
2296	2880	22198
2297	2881	22196
2298	2882	22194
2299	2883	22192
2300	2885	22191
2301	2886	22191
2302	2887	22189
2303	2888	22187
2304	2889	22185
2305	2891	22183
2306	2892	22181
2307	2893	22180
2308	2894	22178
2309	2896	22178
2310	2897	22178
2311	2898	22176
2312	2899	22175
2313	2901	22172
2314	2902	22170
2315	2903	22168
2316	2904	22166
2317	2905	22165
2318	2906	22163
2319	2908	22161
2320	2909	22159
2321	2910	22157
2322	2911	22156
2323	2913	22156
2324	2914	22154
2325	2915	22152
2326	2916	22150
2327	2917	22148
2328	2918	22147
2329	2920	22145
2330	2921	22143
2331	2922	22141
2332	2923	22139
2333	2924	22137
2334	2925	22135
2335	2927	22134
2336	2928	22134
2337	2929	22132
2338	2930	22130
2339	2932	22129
2340	2933	22127
2341	2934	22125
2342	2935	22123
2343	2936	22122
2344	2938	22121
2345	2939	22119
2346	2940	22117
2347	2941	22115
2348	2943	22114
2349	2944	22112
2350	2945	22111
2351	2946	22110
2352	2947	22107
2353	2948	22105
2354	2950	22104
2355	2951	22102
2356	2952	22100
2357	2953	22098
2358	2954	22096
2359	2955	22094
2360	2957	22092
2361	2958	22090
2362	2959	22088
2363	2960	22086
2364	2961	22084
2365	2962	22082
2366	2964	22080
2367	2965	22078
2368	2966	22076
2369	2967	22074
2370	2968	22072
2371	2969	22071
2372	2970	22069
2373	2972	22066
2374	2973	22065
2375	2974	22063
2376	2975	22061
2377	2976	22059
2378	2977	22057
2379	2979	22055
2380	2980	22053
2381	2981	22051
2382	2982	22049
2383	2983	22047
2384	2984	22045
2385	2986	22043
2386	2987	22041
2387	2988	22039
2388	2989	22037
2389	2990	22035
2390	2991	22033
2391	2992	22031
2392	2994	22029
2393	2995	22027
2394	2996	22025
2395	2997	22023
2396	2998	22021
2397	2999	22019
2398	3000	22017
2399	3002	22015
2400	3003	22013
2401	3004	22013
2402	3005	22011
2403	3007	22010
2404	3008	22009
2405	3009	22007
2406	3010	22005
2407	3011	22004
2408	3013	22003
2409	3014	22001
2410	3015	22000
2411	3017	21999
2412	3018	21997
2413	3019	21996
2414	3020	21994
2415	3021	21993
2416	3023	21992
2417	3024	21990
2418	3025	21988
2419	3026	21987
2420	3027	21984
2421	3028	21982
2422	3030	21980
2423	3031	21978
2424	3032	21976
2425	3033	21974
2426	3034	21972
2427	3035	21970
2428	3037	21971
2429	3038	21969
2430	3039	21967
2431	3040	21965
2432	3041	21964
2433	3043	21961
2434	3044	21960
2435	3045	21958
2436	3046	21956
2437	3047	21954
2438	3048	21952
2439	3050	21950
2440	3051	21948
2441	3052	21947
2442	3053	21945
2443	3054	21943
2444	3055	21941
2445	3057	21940
2446	3058	21938
2447	3059	21936
2448	3060	21934
2449	3061	21932
2450	3062	21930
2451	3064	21928
2452	3065	21926
2453	3066	21924
2454	3067	21922
2455	3068	21920
2456	3069	21918
2457	3070	21916
2458	3072	21914
2459	3073	21912
2460	3074	21910
2461	3075	21908
2462	3076	21907
2463	3077	21905
2464	3079	21903
2465	3080	21902
2466	3081	21899
2467	3082	21897
2468	3083	21896
2469	3084	21894
2470	3086	21892
2471	3087	21890
2472	3088	21888
2473	3089	21886
2474	3090	21884
2475	3091	21882
2476	3093	21881
2477	3094	21879
2478	3095	21877
2479	3096	21875
2480	3097	21872
2481	3098	21871
2482	3099	21869
2483	3101	21867
2484	3102	21866
2485	3103	21864
2486	3104	21862
2487	3106	21862
2488	3107	21861
2489	3108	21860
2490	3109	21859
2491	3111	21857
2492	3112	21855
2493	3113	21853
2494	3114	21851
2495	3115	21851
2496	3117	21850
2497	3118	21848
2498	3119	21846
2499	3120	21844
2500	3121	21843
2501	3123	21843
2502	3124	21841
2503	3125	21840
2504	3127	21839
2505	3128	21838
2506	3129	21838
2507	3132	21846
2508	3150	21960
2509	3151	21959
2510	3152	21957
2511	3153	21955
2512	3154	21953
2513	3156	21951
2514	3157	21949
2515	3158	21947
2516	3159	21945
2517	3160	21943
2518	3161	21941
2519	3163	21943
2520	3164	21942
2521	3166	21942
2522	3167	21940
2523	3168	21938
2524	3169	21936
2525	3170	21934
2526	3172	21933
2527	3173	21930
2528	3174	21928
2529	3175	21926
2530	3176	21924
2531	3177	21922
2532	3179	21921
2533	3180	21924
2534	3182	21922
2535	3183	21921
2536	3184	21919
2537	3185	21917
2538	3186	21915
2539	3187	21913
2540	3188	21911
2541	3190	21909
2542	3191	21907
2543	3192	21905
2544	3193	21903
2545	3194	21902
2546	3196	21901
2547	3197	21899
2548	3198	21898
2549	3199	21896
2550	3200	21894
2551	3202	21892
2552	3203	21890
2553	3204	21888
2554	3205	21887
2555	3206	21884
2556	3207	21883
2557	3209	21881
2558	3210	21879
2559	3211	21877
2560	3212	21875
2561	3213	21873
2562	3214	21871
2563	3215	21869
2564	3217	21867
2565	3218	21865
2566	3219	21863
2567	3220	21861
2568	3221	21859
2569	3222	21857
2570	3224	21855
2571	3225	21854
2572	3226	21852
2573	3227	21850
2574	3228	21848
2575	3229	21846
2576	3231	21844
2577	3232	21842
2578	3233	21841
2579	3234	21839
2580	3235	21837
2581	3236	21835
2582	3237	21833
2583	3239	21831
2584	3240	21829
2585	3241	21828
2586	3242	21826
2587	3243	21824
2588	3244	21822
2589	3246	21820
2590	3247	21818
2591	3248	21816
2592	3249	21814
2593	3250	21813
2594	3251	21811
2595	3253	21809
2596	3254	21807
2597	3255	21805
2598	3256	21806
2599	3258	21805
2600	3259	21804
2601	3262	21812
2602	3263	21813
2603	3265	21812
2604	3266	21811
2605	3267	21809
2606	3268	21808
2607	3270	21807
2608	3271	21806
2609	3272	21805
2610	3273	21803
2611	3275	21801
2612	3276	21799
2613	3277	21798
2614	3278	21796
2615	3279	21795
2616	3280	21793
2617	3282	21791
2618	3283	21790
2619	3284	21788
2620	3285	21787
2621	3286	21785
2622	3288	21785
2623	3289	21783
2624	3290	21781
2625	3291	21779
2626	3293	21777
2627	3294	21775
2628	3295	21774
2629	3296	21772
2630	3297	21770
2631	3298	21768
2632	3300	21766
2633	3301	21765
2634	3302	21763
2635	3303	21763
2636	3305	21762
2637	3306	21760
2638	3307	21759
2639	3308	21757
2640	3309	21755
2641	3311	21753
2642	3312	21752
2643	3313	21750
2644	3314	21748
2645	3315	21746
2646	3316	21744
2647	3318	21743
2648	3319	21742
2649	3320	21740
2650	3321	21738
2651	3322	21736
2652	3324	21734
2653	3325	21732
2654	3326	21730
2655	3327	21729
2656	3328	21727
2657	3329	21725
2658	3331	21723
2659	3332	21721
2660	3333	21720
2661	3334	21718
2662	3335	21717
2663	3336	21715
2664	3338	21713
2665	3339	21711
2666	3340	21709
2667	3341	21708
2668	3342	21706
2669	3344	21705
2670	3345	21703
2671	3346	21701
2672	3347	21699
2673	3348	21698
2674	3349	21696
2675	3351	21694
2676	3352	21693
2677	3353	21691
2678	3354	21689
2679	3355	21687
2680	3357	21685
2681	3358	21684
2682	3359	21682
2683	3360	21681
2684	3361	21679
2685	3362	21677
2686	3364	21675
2687	3365	21674
2688	3366	21672
2689	3367	21670
2690	3368	21669
2691	3370	21667
2692	3371	21665
2693	3372	21664
2694	3373	21662
2695	3374	21660
2696	3375	21658
2697	3377	21656
2698	3378	21654
2699	3379	21653
2700	3380	21652
2701	3382	21652
2702	3383	21650
2703	3384	21649
2704	3385	21647
2705	3386	21645
2706	3388	21644
2707	3389	21642
2708	3390	21640
2709	3391	21640
2710	3393	21639
2711	3394	21638
2712	3395	21636
2713	3396	21634
2714	3398	21636
2715	3399	21635
2716	3400	21633
2717	3402	21631
2718	3403	21629
2719	3404	21628
2720	3405	21626
2721	3406	21624
2722	3407	21622
2723	3409	21621
2724	3410	21619
2725	3411	21617
2726	3412	21616
2727	3414	21616
2728	3415	21614
2729	3416	21612
2730	3417	21611
2731	3418	21609
2732	3420	21607
2733	3421	21606
2734	3422	21604
2735	3423	21602
2736	3424	21600
2737	3425	21598
2738	3427	21597
2739	3428	21596
2740	3429	21595
2741	3430	21593
2742	3432	21591
2743	3433	21589
2744	3434	21588
2745	3435	21586
2746	3436	21585
2747	3437	21583
2748	3439	21581
2749	3440	21580
2750	3441	21578
2751	3442	21576
2752	3443	21574
2753	3444	21573
2754	3446	21571
2755	3447	21569
2756	3448	21567
2757	3449	21565
2758	3450	21564
2759	3452	21562
2760	3453	21560
2761	3454	21559
2762	3455	21557
2763	3456	21555
2764	3457	21553
2765	3459	21551
2766	3460	21550
2767	3461	21548
2768	3462	21546
2769	3463	21545
2770	3464	21543
2771	3466	21541
2772	3467	21540
2773	3468	21538
2774	3469	21536
2775	3470	21534
2776	3471	21532
2777	3473	21531
2778	3474	21529
2779	3475	21528
2780	3476	21526
2781	3477	21524
2782	3479	21523
2783	3480	21521
2784	3481	21520
2785	3482	21518
2786	3483	21517
2787	3485	21515
2788	3486	21513
2789	3487	21511
2790	3488	21510
2791	3489	21508
2792	3490	21507
2793	3492	21505
2794	3493	21503
2795	3494	21501
2796	3495	21500
2797	3496	21498
2798	3498	21496
2799	3499	21495
2800	3500	21494
2801	3501	21494
2802	3503	21492
2803	3504	21490
2804	3505	21489
2805	3506	21488
2806	3508	21486
2807	3509	21485
2808	3510	21485
2809	3512	21485
2810	3513	21485
2811	3514	21483
2812	3515	21482
2813	3517	21480
2814	3518	21478
2815	3519	21477
2816	3520	21475
2817	3521	21473
2818	3523	21473
2819	3524	21471
2820	3525	21470
2821	3526	21468
2822	3528	21466
2823	3529	21465
2824	3530	21463
2825	3531	21461
2826	3532	21459
2827	3533	21458
2828	3535	21456
2829	3536	21454
2830	3537	21453
2831	3538	21452
2832	3540	21451
2833	3541	21449
2834	3542	21447
2835	3543	21446
2836	3544	21444
2837	3545	21443
2838	3547	21441
2839	3548	21439
2840	3549	21437
2841	3550	21436
2842	3551	21434
2843	3553	21433
2844	3554	21432
2845	3555	21430
2846	3556	21428
2847	3557	21426
2848	3558	21424
2849	3560	21423
2850	3561	21421
2851	3562	21420
2852	3563	21418
2853	3564	21416
2854	3566	21415
2855	3567	21414
2856	3568	21412
2857	3569	21411
2858	3570	21409
2859	3572	21407
2860	3573	21406
2861	3574	21404
2862	3575	21402
2863	3576	21400
2864	3577	21399
2865	3579	21397
2866	3580	21396
2867	3581	21394
2868	3582	21392
2869	3583	21390
2870	3585	21390
2871	3586	21388
2872	3587	21386
2873	3588	21385
2874	3589	21383
2875	3591	21382
2876	3592	21380
2877	3593	21378
2878	3594	21376
2879	3595	21375
2880	3596	21373
2881	3598	21371
2882	3599	21369
2883	3600	21368
2884	3601	21366
2885	3602	21364
2886	3603	21363
2887	3605	21361
2888	3606	21359
2889	3607	21358
2890	3608	21356
2891	3609	21354
2892	3611	21352
2893	3612	21351
2894	3613	21349
2895	3614	21348
2896	3616	21348
2897	3617	21347
2898	3618	21345
2899	3619	21344
2900	3620	21342
2901	3622	21342
2902	3623	21341
2903	3624	21340
2904	3626	21338
2905	3627	21336
2906	3628	21335
2907	3629	21333
2908	3630	21331
2909	3632	21332
2910	3633	21331
2911	3634	21330
2912	3636	21328
2913	3637	21327
2914	3638	21326
2915	3640	21326
2916	3641	21324
2917	3642	21323
2918	3643	21321
2919	3644	21320
2920	3646	21319
2921	3648	21323
2922	3650	21325
