iter	RMSE	MAE
1008	88.63714638	56.46282919
1009	88.52261571	56.40995587
1010	88.43708069	56.36594778
1011	88.34768571	56.32660059
1012	88.29636224	56.31065629
1013	88.23826715	56.29082184
1014	88.09197001	56.22516885
1015	88.02968021	56.20612778
1016	87.95286766	56.17165444
1017	87.89680391	56.1490364
1018	87.8509504	56.13445747
1019	87.80566673	56.11892246
1020	87.71635171	56.08451532
1021	87.68015648	56.07515533
1022	87.62958284	56.04501061
1023	87.57707137	56.02682466
1024	87.52340956	55.98819733
1025	87.45619049	55.94838483
1026	87.35277636	55.89936714
1027	87.28627366	55.86359115
1028	87.23495603	55.84519941
1029	87.18253839	55.83151812
1030	87.12905578	55.80378071
1031	87.04705695	55.75071633
1032	86.98494966	55.72441954
1033	86.93022084	55.69740848
1034	86.82843963	55.65082515
1035	86.77233267	55.61681674
1036	86.73108122	55.60146335
1037	86.67857335	55.55882459
1038	86.54383298	55.49332873
1039	86.49353804	55.47691996
1040	86.41788933	55.42143749
1041	86.35020225	55.37632614
1042	86.31268989	55.36413241
1043	86.2335425	55.32377884
1044	86.18741842	55.30501842
1045	86.05944024	55.24606909
1046	86.01875368	55.22822903
1047	85.96186313	55.19081313
1048	85.89615148	55.14810582
1049	85.77372076	55.09170423
1050	85.70051057	55.04326073
1051	85.63500225	55.01295638
1052	85.58249	54.96852757
1053	85.50528543	54.91553968
1054	85.43414132	54.87039364
1055	85.36248911	54.83842682
1056	85.31399551	54.80358032
1057	85.23593948	54.76029047
1058	85.17874128	54.73955562
1059	85.11124193	54.70909367
1060	85.04773765	54.6771897
1061	85.00464274	54.66236634
1062	84.89206073	54.60888792
1063	84.76307699	54.54745967
1064	84.68581027	54.49518394
1065	84.65017208	54.48253113
1066	84.60169315	54.4427867
1067	84.47988171	54.38664203
1068	84.35720925	54.33095299
1069	84.30016197	54.30056455
1070	84.24788201	54.28157122
1071	84.2054451	54.25886812
1072	84.10557323	54.20531852
1073	84.05450237	54.17380408
1074	83.9482037	54.12484329
1075	83.90581963	54.10275515
1076	83.84189277	54.06292994
1077	83.78381742	54.0357539
1078	83.73082724	54.02016747
1079	83.67127022	53.99025975
1080	83.54765893	53.93071815
1081	83.42057093	53.87214663
1082	83.37570168	53.85253812
1083	83.33331678	53.83439897
1084	83.29819721	53.82431482
1085	83.1765258	53.76593899
1086	83.11638072	53.74566146
1087	83.07290561	53.73180733
1088	83.03311309	53.71984173
1089	82.97916522	53.68549861
1090	82.92577262	53.66186173
1091	82.88591483	53.64533491
1092	82.83452243	53.60060338
1093	82.77944324	53.55291597
1094	82.72288291	53.53148162
1095	82.61254681	53.47654563
1096	82.56149498	53.45051054
1097	82.50179209	53.43090797
1098	82.43596438	53.4040153
1099	82.38335162	53.37986644
1100	82.33018227	53.33174353
1101	82.27399761	53.30388313
1102	82.16794547	53.24805508
1103	82.12608373	53.23588418
1104	82.07489442	53.21473743
1105	82.02611732	53.18024343
1106	81.96265121	53.14786179
1107	81.8526484	53.09127061
1108	81.73279997	53.03490412
1109	81.7009981	53.02632558
1110	81.60259652	52.97213954
1111	81.53173105	52.92555097
1112	81.46440086	52.89940584
1113	81.42677995	52.88685953
1114	81.38851193	52.87498149
1115	81.30613266	52.81984867
1116	81.26537923	52.79541746
1117	81.22424379	52.78336472
1118	81.18085234	52.76212313
1119	81.11845535	52.73673378
1120	81.06240631	52.69158627
1121	81.01479013	52.65343244
1122	80.9524354	52.61882293
1123	80.9106122	52.60723048
1124	80.86127541	52.59003223
1125	80.80919077	52.54148131
1126	80.77866167	52.53300662
1127	80.72171133	52.50704747
1128	80.6723071	52.47765937
1129	80.61728912	52.45245979
1130	80.52170286	52.40645611
1131	80.46544025	52.38354197
1132	80.35181241	52.33055974
1133	80.30892446	52.31901617
1134	80.26381051	52.30651423
1135	80.20498789	52.26293399
1136	80.16350077	52.23546845
1137	80.13361474	52.22655814
1138	80.06287575	52.18247075
1139	80.01413291	52.16293888
1140	79.92012986	52.11715541
1141	79.86091986	52.07961706
1142	79.74998085	52.02780185
1143	79.72020923	52.01838061
1144	79.68757559	52.00950866
1145	79.64772691	51.99793747
1146	79.54484422	51.94986166
1147	79.45570972	51.9010144
1148	79.34137914	51.84817954
1149	79.31574218	51.84204512
1150	79.27968068	51.82972609
1151	79.21410411	51.79750368
1152	79.14187885	51.75179783
1153	79.09110223	51.72579047
1154	79.02596921	51.68256252
1155	78.94167594	51.63563407
1156	78.89461816	51.61617514
1157	78.86132716	51.60576218
1158	78.8183565	51.5812277
1159	78.77991628	51.56438658
1160	78.76008005	51.55527185
1161	78.70182501	51.51760079
1162	78.64501548	51.49499326
1163	78.56223963	51.44157686
1164	78.45354583	51.39019875
1165	78.37702085	51.34753839
1166	78.34623598	51.33618304
1167	78.29067604	51.30015338
1168	78.24649448	51.26760674
1169	78.19878448	51.24790957
1170	78.15116129	51.21485174
1171	78.11895121	51.20677894
1172	78.07011274	51.18643665
1173	78.02260537	51.15084352
1174	77.97932591	51.12064699
1175	77.91990763	51.07063359
1176	77.83739199	51.02531349
1177	77.77756032	50.98303766
1178	77.72105984	50.96047389
1179	77.65906499	50.91287502
1180	77.60529831	50.8825718
1181	77.56049893	50.86386556
1182	77.51544537	50.84794342
1183	77.45727226	50.80708308
1184	77.3469243	50.75446261
1185	77.3026243	50.73825542
1186	77.26420862	50.71895532
1187	77.15953699	50.66675086
1188	77.10262781	50.62773334
1189	77.05943336	50.61170191
1190	76.95574671	50.55966773
1191	76.85688504	50.51359957
1192	76.80398571	50.49140338
1193	76.76307791	50.4652797
1194	76.71560217	50.44819532
1195	76.66657327	50.43388113
1196	76.6144167	50.40809848
1197	76.55511895	50.37133822
1198	76.50831934	50.33064279
1199	76.47515423	50.32011265
1200	76.43181612	50.30465246
1201	76.3331839	50.25477802
1202	76.24405285	50.21116164
1203	76.21106488	50.19247642
1204	76.108074	50.14437078
1205	76.01739031	50.10090501
1206	75.97153839	50.07161385
1207	75.92555365	50.05553334
1208	75.87556071	50.03556257
1209	75.78378129	49.990294
1210	75.69187689	49.94462677
1211	75.59168456	49.892834
1212	75.50043067	49.84859312
1213	75.45358119	49.83052567
1214	75.40576197	49.81168647
1215	75.35801119	49.79213006
1216	75.30382848	49.7541192
1217	75.24215873	49.70439167
1218	75.21210064	49.69451875
1219	75.10737199	49.64415937
1220	75.05518817	49.62346025
1221	74.96724418	49.57842265
1222	74.93486369	49.5645533
1223	74.88718384	49.52571514
1224	74.81460033	49.47615372
1225	74.76066125	49.4408496
1226	74.6997376	49.39774586
1227	74.64947887	49.35728074
1228	74.59210614	49.32185136
1229	74.5184391	49.28318899
1230	74.47839583	49.25088676
1231	74.43392377	49.23587255
1232	74.38645279	49.20006103
1233	74.34267362	49.16214503
1234	74.29112034	49.13723461
1235	74.23920196	49.09570379
1236	74.15158023	49.05118178
1237	74.11163801	49.02126247
1238	74.0127189	48.97302028
1239	73.96981089	48.9576319
1240	73.88688537	48.91593762
1241	73.83815319	48.89784955
1242	73.74030771	48.84951684
1243	73.70301597	48.83898695
1244	73.65788633	48.82148332
1245	73.62289873	48.8092411
1246	73.57957588	48.7937604
1247	73.49641923	48.75267915
1248	73.46913163	48.74447222
1249	73.38176111	48.69872182
1250	73.3360934	48.66847114
1251	73.28341033	48.62965486
1252	73.23960921	48.59490836
1253	73.15778853	48.55226004
1254	73.07471433	48.50852196
1255	72.97995167	48.46127058
1256	72.90560867	48.42688186
1257	72.85925342	48.40139911
1258	72.82357661	48.3924821
1259	72.76583999	48.34779698
1260	72.72608241	48.32251036
1261	72.68123594	48.30648751
1262	72.64082709	48.27933813
1263	72.55836895	48.23544196
1264	72.50098486	48.19463993
1265	72.4513534	48.16226818
1266	72.41659966	48.14594708
1267	72.37722532	48.12375053
1268	72.33327348	48.10881493
1269	72.29545903	48.09537285
1270	72.21597399	48.05470457
1271	72.15233443	48.02033358
1272	72.09812819	47.9836208
1273	72.05698903	47.96721092
1274	72.00340061	47.93754847
1275	71.94945465	47.89750832
1276	71.89942006	47.85323313
1277	71.84988835	47.81620821
1278	71.80557443	47.78654788
1279	71.75278067	47.74359524
1280	71.66668978	47.70156482
1281	71.63115163	47.69043036
1282	71.58298615	47.64779923
1283	71.53520242	47.62124114
1284	71.5038433	47.59899229
1285	71.45829159	47.5763863
1286	71.42410873	47.56275003
1287	71.38221417	47.55172817
1288	71.33545027	47.51186366
1289	71.29657113	47.48886271
1290	71.21984501	47.44768993
1291	71.17207423	47.40983499
1292	71.12816366	47.375034
1293	71.09153292	47.35657879
1294	71.04871603	47.31982943
1295	71.01195897	47.31148873
1296	70.92339204	47.26652635
1297	70.87893562	47.23219448
1298	70.83988222	47.19879243
1299	70.80544859	47.1745335
1300	70.7633395	47.16367135
1301	70.7230886	47.13629597
1302	70.67740227	47.0996201
1303	70.59749799	47.06074167
1304	70.56921757	47.04932872
1305	70.53056159	47.03583427
1306	70.48930744	47.00844569
1307	70.41632551	46.9703484
1308	70.35685867	46.93719638
1309	70.31813166	46.92401575
1310	70.28584261	46.90635931
1311	70.24460618	46.87798664
1312	70.21098676	46.86426316
1313	70.13910584	46.82615764
1314	70.10560393	46.81593984
1315	70.05806251	46.78285729
1316	70.0143123	46.75944878
1317	69.97077866	46.72099745
1318	69.89935671	46.68417158
1319	69.84224927	46.65249325
1320	69.81351856	46.63887611
1321	69.76982577	46.60455852
1322	69.72832542	46.57625253
1323	69.6720594	46.5449768
1324	69.60148488	46.5084976
1325	69.53760061	46.47688055
1326	69.48952787	46.44699223
1327	69.45267704	46.434035
1328	69.39885794	46.40410593
1329	69.3491975	46.36295668
1330	69.2730921	46.3248195
1331	69.22822495	46.28513681
1332	69.20011834	46.27326783
1333	69.15157131	46.2464966
1334	69.11921157	46.2246824
1335	69.08224109	46.19902227
1336	69.01154868	46.16186568
1337	68.96772109	46.14614887
1338	68.93193022	46.11733996
1339	68.89782567	46.09210882
1340	68.86001919	46.06611717
1341	68.84850928	46.06152003
1342	68.81542257	46.05046732
1343	68.76546841	46.0087817
1344	68.7271738	45.98000824
1345	68.67622239	45.94806085
1346	68.63677978	45.93225944
1347	68.60126254	45.91504015
1348	68.58222104	45.90692667
1349	68.54653613	45.88192377
1350	68.50539846	45.84766317
1351	68.47379308	45.82850142
1352	68.3954281	45.78884804
1353	68.35474288	45.76751446
1354	68.30621881	45.73276788
1355	68.27406838	45.72005039
1356	68.19977369	45.68256392
1357	68.16070269	45.66924497
1358	68.11908007	45.63730937
1359	68.04888704	45.60171162
1360	68.01361997	45.57291657
1361	67.96087949	45.54542839
1362	67.89991981	45.51773719
1363	67.86427712	45.50776388
1364	67.82969102	45.48003204
1365	67.7861423	45.45663294
1366	67.74391191	45.42729497
1367	67.7008315	45.39282076
1368	67.62612425	45.35501899
1369	67.58967553	45.33555537
1370	67.53627335	45.30991674
1371	67.46307234	45.27206002
1372	67.4292472	45.24986284
1373	67.39163896	45.22148593
1374	67.35741979	45.21024832
1375	67.30895436	45.19006384
1376	67.26047322	45.15471914
1377	67.23098088	45.14139428
1378	67.19686437	45.13056511
1379	67.15836745	45.10692498
1380	67.12866865	45.09212259
1381	67.0875773	45.05648285
1382	67.04224366	45.0252596
1383	67.00793047	45.01300317
1384	66.97840613	44.99280716
1385	66.93982824	44.96640915
1386	66.89366836	44.93066425
1387	66.83906424	44.89718691
1388	66.80142414	44.87215472
1389	66.76612937	44.84954325
1390	66.73300056	44.82592533
1391	66.68740809	44.79105785
1392	66.63505793	44.750385
1393	66.59878747	44.72124813
1394	66.55799676	44.69332944
1395	66.4920943	44.66108271
1396	66.44863879	44.6420463
1397	66.40996552	44.6170693
1398	66.37090064	44.59589003
1399	66.33376234	44.57182928
1400	66.29777051	44.56032154
1401	66.25919788	44.53382451
1402	66.19415023	44.50183161
1403	66.15655621	44.47765745
1404	66.1195195	44.44715811
1405	66.08857233	44.43624574
1406	66.04832059	44.41255524
1407	66.01374403	44.38649242
1408	65.96479425	44.35739761
1409	65.92950757	44.32869716
1410	65.89920271	44.3172532
1411	65.83147751	44.28187853
1412	65.79848474	44.27211098
1413	65.75677076	44.23871287
1414	65.71299483	44.20791954
1415	65.68103467	44.18557276
1416	65.6464673	44.16794146
1417	65.60617472	44.13511795
1418	65.57026636	44.10821488
1419	65.54316066	44.09200384
1420	65.50988986	44.06695183
1421	65.46758008	44.04842271
1422	65.4453176	44.03645754
1423	65.41270738	44.0228494
1424	65.35097394	43.98990615
1425	65.31928957	43.97954202
1426	65.28644778	43.95853763
1427	65.24988985	43.9477135
1428	65.21127969	43.91855158
1429	65.17380419	43.90189775
1430	65.13503891	43.88409239
1431	65.07836894	43.85493629
1432	65.01310955	43.82191848
1433	64.97004471	43.79663062
1434	64.9380459	43.7798166
1435	64.89263021	43.75940894
1436	64.85791352	43.73270831
1437	64.81234398	43.71136664
1438	64.78974913	43.69723023
1439	64.75238643	43.68081405
1440	64.72949784	43.66902925
1441	64.70204593	43.64941804
1442	64.66469891	43.63204797
1443	64.62295497	43.60786219
1444	64.59849936	43.59354944
1445	64.56289342	43.57274445
1446	64.53727449	43.55749147
1447	64.49983167	43.53357655
1448	64.46950548	43.52119218
1449	64.4339615	43.50641284
1450	64.40238084	43.48248393
1451	64.365485	43.45902771
1452	64.33398533	43.44764913
1453	64.27534161	43.4176629
1454	64.25172495	43.40417853
1455	64.20633553	43.37045902
1456	64.1736745	43.35256245
1457	64.14843703	43.33447068
1458	64.11316532	43.31579976
1459	64.08980366	43.30469275
1460	64.05245903	43.27981789
1461	64.00499054	43.25010266
1462	63.97396744	43.22526927
1463	63.93727239	43.20384765
1464	63.91296766	43.19140415
1465	63.84817743	43.15449964
1466	63.82359815	43.14481594
1467	63.79365287	43.12412752
1468	63.76073455	43.10120664
1469	63.73060189	43.09152636
1470	63.68837144	43.06282629
1471	63.66151965	43.04572607
1472	63.60799693	43.01652398
1473	63.57913131	42.99931889
1474	63.54798036	42.97797389
1475	63.51784992	42.9597727
1476	63.48798796	42.94272226
1477	63.46512401	42.92962044
1478	63.4389976	42.91299937
1479	63.41309037	42.89654834
1480	63.37283312	42.86832012
1481	63.33725919	42.84822634
1482	63.30997668	42.83032432
1483	63.28222882	42.80959394
1484	63.24957721	42.79778116
1485	63.20947935	42.77310981
1486	63.18357068	42.76506026
1487	63.15337949	42.74693123
1488	63.11025166	42.72694899
1489	63.07150651	42.70816526
1490	63.0460034	42.68580293
1491	62.98926548	42.65464353
1492	62.94215578	42.62070157
1493	62.91408991	42.5997516
1494	62.88484451	42.58931873
1495	62.85140742	42.5679494
1496	62.82243744	42.54567284
1497	62.78945223	42.52463454
1498	62.76030974	42.51330788
1499	62.72975602	42.49347655
1500	62.68717984	42.47371054
1501	62.65288814	42.46629555
1502	62.61104019	42.44708337
1503	62.58518419	42.43643367
1504	62.56012996	42.42058938
1505	62.53481439	42.4035901
1506	62.50524962	42.38410954
1507	62.48581668	42.37210609
1508	62.44325638	42.34049775
1509	62.42158219	42.32811661
1510	62.38684501	42.30919189
1511	62.35442731	42.29757
1512	62.32472576	42.27753614
1513	62.28326285	42.25812611
1514	62.2574974	42.24078814
1515	62.20096839	42.21336577
1516	62.1650254	42.18905419
1517	62.13940935	42.17305372
1518	62.10819326	42.15894777
1519	62.07917356	42.14000499
1520	62.04721238	42.11234845
1521	62.0182396	42.09416899
1522	61.99186246	42.07417388
1523	61.95106289	42.05507118
1524	61.92170263	42.04240331
1525	61.88616567	42.02117262
1526	61.85541743	41.99518464
1527	61.8303731	41.98590891
1528	61.80396091	41.97165547
1529	61.7752923	41.96260373
1530	61.74172245	41.93454164
1531	61.70220494	41.90452469
1532	61.6620747	41.88552046
1533	61.63919362	41.86638333
1534	61.61218411	41.84208963
1535	61.5777838	41.8281219
1536	61.55106993	41.81198061
1537	61.51149541	41.79335975
1538	61.49269793	41.78592347
1539	61.46454364	41.76867479
1540	61.44202458	41.75379646
1541	61.41275349	41.73862989
1542	61.37381625	41.72108911
1543	61.3514171	41.71146307
1544	61.32692085	41.69561628
1545	61.29476133	41.68070454
1546	61.26287323	41.65855908
1547	61.24022188	41.64235353
1548	61.21880813	41.63165754
1549	61.19159465	41.62311357
1550	61.17174798	41.60834973
1551	61.1326314	41.59238624
1552	61.11002379	41.58265781
1553	61.08717972	41.56724681
1554	61.0622129	41.55791336
1555	61.03328807	41.54060977
1556	61.00165273	41.51186275
1557	60.96757076	41.49843706
1558	60.94098414	41.49001502
1559	60.91677851	41.47460622
1560	60.85505995	41.4383679
1561	60.81545979	41.41842879
1562	60.78792177	41.40234463
1563	60.76430164	41.39218814
1564	60.74144462	41.37765005
1565	60.7164591	41.36797637
1566	60.67902671	41.34870859
1567	60.64457082	41.3237859
1568	60.62504406	41.31296808
1569	60.5970349	41.29933531
1570	60.57116743	41.28284191
1571	60.55100348	41.26868613
1572	60.52492505	41.26038717
1573	60.49985201	41.2442875
1574	60.4697618	41.22041898
1575	60.45057875	41.21057919
1576	60.4247878	41.20227002
1577	60.39824204	41.19285806
1578	60.37149569	41.17762624
1579	60.33789529	41.16261935
1580	60.31251734	41.15443791
1581	60.27702713	41.14107678
1582	60.24701792	41.11620654
1583	60.2255387	41.10116222
1584	60.16667869	41.07064703
1585	60.14350621	41.05582304
1586	60.10152894	41.02557189
1587	60.07680339	41.01647227
1588	60.0546507	40.99766017
1589	60.02446414	40.97289747
1590	60.00346183	40.96265352
1591	59.97356231	40.94014722
1592	59.93209965	40.90956112
1593	59.91673082	40.90572105
1594	59.89429637	40.89210832
1595	59.87190933	40.87531647
1596	59.81178612	40.84186267
1597	59.77986185	40.82361857
1598	59.73627944	40.79905506
1599	59.71630756	40.78650524
1600	59.69554462	40.77683916
1601	59.67727455	40.77102197
1602	59.64790416	40.75425954
